"category", "problem", "population", "xover_method", "xover_rate", "mut_rate", "mut_method", "mut_param", "sel_method", "sel_param", "fitness"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "55"
"random", "s3v80c600-2.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "37"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-3.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "37"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "36"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "54"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "56"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-4.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "37"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "37"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "36"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-5.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "53"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "54"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "54"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "53"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-6.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "36"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-7.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "37"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "52"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-8.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "51"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "44"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "43"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "38"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "47"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "49"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "41"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "31"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "48"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "50"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "39"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "40"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "46"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "42"
"random", "s3v80c600-9.cnf", "50", "1pt xover", "0.6", "0.05", "detbitflip", "0.01", "tournament", "5", "45"
