@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

output,5,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,356,185,138,47,0,74.594595,25.405405,0,0.52533,0.084791,0.232561,52.955838,82.524496,250.733714,8755.417078,-8504.683364,1.355317,47.326579,-45.971261,121.271624,0.655522,8597.305695,0.594595,44,0.144144,16,0.855856,95,0.405405,30,0.733333,0.594595,0.656716,0.83382,0.745946,0.211929,0.788071,0.254054,0.728717,0.745946,0.731042,0.865091,2.712,0.035,2.62,0.03,136812,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,358,183,154,29,0,84.153005,15.846995,0,0.704822,0.076039,0.193081,47.673738,69.057504,239.994816,1860.2095,-1620.214683,1.311447,10.165079,-8.853632,139.35133,0.761483,9720.616252,0.77027,57,0.100917,11,0.899083,98,0.22973,17,0.838235,0.77027,0.802817,0.892698,0.84153,0.130275,0.869725,0.15847,0.834107,0.84153,0.836414,0.91798,2.701,0.031,2.37,0.03,139625,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,142,42,0,77.173913,22.826087,0,0.578626,0.087592,0.23183,54.802526,82.565713,246.778295,5462.120584,-5215.342289,1.341186,29.685438,-28.344252,117.986852,0.641233,8322.239714,0.702703,52,0.136364,15,0.863636,95,0.297297,22,0.776119,0.702703,0.737589,0.82887,0.771739,0.180296,0.819704,0.228261,0.763436,0.771739,0.765118,0.848287,4.694,0.029,4.56,0.04,136812,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,153,31,0,83.152174,16.847826,0,0.687006,0.075809,0.212599,47.443575,75.757657,243.960166,3481.890984,-3237.930817,1.32587,18.923321,-17.59745,135.499416,0.73641,9498.968239,0.783784,58,0.118182,13,0.881818,97,0.216216,16,0.816901,0.783784,0.8,0.826229,0.831522,0.147311,0.852689,0.168478,0.824823,0.831522,0.826513,0.851951,1.716,0.031,1.66,0.04,139625,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,147,37,0,79.891304,20.108696,0,0.631861,0.07394,0.209393,46.27512,74.618291,242.960166,3820.035471,-3577.075305,1.320436,20.761062,-19.440627,137.325021,0.746332,9612.973509,0.662162,49,0.1,11,0.9,99,0.337838,25,0.816667,0.662162,0.731343,0.839189,0.798913,0.148265,0.851735,0.201087,0.801732,0.798913,0.795312,0.883788,5.528,0.031,5.34,0.03,146685,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 8 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,358,183,137,46,0,74.863388,25.136612,0,0.541628,0.087722,0.224618,55.014734,80.38447,236.176688,3429.627255,-3193.450567,1.290583,18.741133,-17.45055,118.27008,0.646285,8188.497848,0.567568,42,0.119266,13,0.880734,96,0.432432,32,0.763636,0.567568,0.651163,0.81732,0.748634,0.172475,0.827525,0.251366,0.763917,0.748634,0.748131,0.876697,5.058,0.032,4.86,0.03,149505,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,145,39,0,78.804348,21.195652,0,0.592273,0.079705,0.205363,49.867934,73.139254,246.778295,2384.154558,-2137.376263,1.341186,12.957362,-11.616175,135.835565,0.738237,9581.204293,0.594595,44,0.072727,8,0.927273,102,0.405405,30,0.846154,0.594595,0.698413,0.871867,0.788043,0.209474,0.790526,0.211957,0.786557,0.788043,0.769334,0.907645,6.117,0.033,5.79,0.03,144780,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,145,39,0,78.804348,21.195652,0,0.609321,0.073017,0.211457,45.696975,75.353915,242.960166,1990.691803,-1747.731637,1.320436,10.818977,-9.498542,143.503473,0.77991,10045.475154,0.608108,45,0.081818,9,0.918182,101,0.391892,29,0.833333,0.608108,0.703125,0.864742,0.788043,0.177134,0.822866,0.211957,0.79657,0.788043,0.781026,0.89987,3.738,0.034,3.45,0.03,154653,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0151,357,184,143,41,0,77.717391,22.282609,0,0.588748,0.081028,0.225153,50.710559,80.23459,242.960166,8727.399144,-8484.438977,1.320436,47.431517,-46.111081,121.001701,0.657618,8470.314727,0.743243,55,0.190909,21,0.809091,89,0.256757,19,0.723684,0.743243,0.733333,0.815602,0.777174,0.171403,0.828597,0.222826,0.766183,0.777174,0.771097,0.86685,9.792,0.034,9.04,0.03,154653,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,359,182,146,36,0,80.21978,19.78022,0,0.619313,0.075817,0.213739,47.560935,76.525303,234.82441,1659.597252,-1424.772842,1.290244,9.118666,-7.828422,124.777508,0.685591,8640.768583,0.684932,50,0.119266,13,0.880734,96,0.315068,23,0.793651,0.684932,0.735294,0.820033,0.802198,0.18316,0.81684,0.197802,0.788686,0.802198,0.786305,0.871357,6.804,0.034,6.54,0.04,157473,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,356,185,141,44,0,76.216216,23.783784,0,0.559118,0.082337,0.227357,51.423175,80.677736,250.733714,4481.354957,-4230.621243,1.355317,24.22354,-22.868223,124.34819,0.672152,8815.412568,0.635135,47,0.135135,15,0.864865,96,0.364865,27,0.758065,0.635135,0.691176,0.842281,0.762162,0.190088,0.809912,0.237838,0.749642,0.762162,0.751232,0.88071,2.241,0.033,2.18,0.03,144780,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,358,183,158,25,0,86.338798,13.661202,0,0.745536,0.072664,0.187625,45.557856,67.105861,239.994816,2354.011948,-2114.017132,1.311447,12.863453,-11.552006,144.147869,0.787693,10055.204478,0.797297,59,0.082569,9,0.917431,100,0.202703,15,0.867647,0.797297,0.830986,0.899455,0.863388,0.110255,0.889745,0.136612,0.856104,0.863388,0.858305,0.920852,3.017,0.034,2.88,0.04,147593,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,357,184,140,44,0,76.086957,23.913043,0,0.570754,0.085124,0.236318,53.258695,84.164076,246.778295,5810.584138,-5563.805843,1.341186,31.579262,-30.238075,123.906135,0.673403,8739.758193,0.702703,52,0.163636,18,0.836364,92,0.297297,22,0.742857,0.702703,0.722222,0.814128,0.76087,0.167146,0.832854,0.23913,0.766863,0.76087,0.762677,0.845023,17.242,0.033,16.34,0.04,144780,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,357,184,149,35,0,80.978261,19.021739,0,0.64557,0.077596,0.219881,48.561476,78.35256,243.960166,4136.796757,-3892.836591,1.32587,22.482591,-21.156721,130.128655,0.707221,9122.459738,0.797297,59,0.154545,17,0.845455,93,0.202703,15,0.776316,0.797297,0.786667,0.831327,0.809783,0.167783,0.832217,0.190217,0.805873,0.809783,0.80426,0.853745,1.218,0.033,1.16,0.03,147593,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,357,184,142,42,0,77.173913,22.826087,0,0.581206,0.074608,0.214696,46.692928,76.508051,242.960166,6369.200972,-6126.240806,1.320436,34.615223,-33.294787,141.154656,0.767145,9881.054184,0.621622,46,0.1,11,0.9,99,0.378378,28,0.807018,0.621622,0.70229,0.829484,0.771739,0.172376,0.827624,0.228261,0.782103,0.771739,0.769672,0.86671,9.81,0.034,9.44,0.03,154653,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 9 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,358,183,139,44,0,75.956284,24.043716,0,0.557947,0.087251,0.227809,54.719496,81.526342,236.176688,4658.96117,-4422.784482,1.290583,25.458804,-24.168221,118.679325,0.648521,8216.832171,0.594595,44,0.110092,12,0.889908,97,0.405405,30,0.785714,0.594595,0.676923,0.803062,0.759563,0.174367,0.825633,0.240437,0.770492,0.759563,0.757371,0.866165,9.216,0.034,8.87,0.03,154931,94310,51435,?
output,1,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,357,184,140,44,0,76.086957,23.913043,0,0.543733,0.080475,0.208232,50.35015,74.161334,246.778295,2465.507181,-2218.728886,1.341186,13.399496,-12.058309,134.328732,0.730047,9474.919329,0.527027,39,0.072727,8,0.927273,102,0.472973,35,0.829787,0.527027,0.644628,0.866339,0.76087,0.228678,0.771322,0.23913,0.763369,0.76087,0.740338,0.904133,2.571,0.036,2.43,0.04,152785,94065,51680,?
output,2,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0152,357,184,142,42,0,77.173913,22.826087,0,0.581841,0.072117,0.214904,45.133939,76.58224,242.960166,3474.736888,-3231.776722,1.320436,18.88444,-17.564004,146.003834,0.793499,10220.504447,0.581081,43,0.072727,8,0.927273,102,0.418919,31,0.843137,0.581081,0.688,0.873464,0.771739,0.18621,0.81379,0.228261,0.789594,0.771739,0.766418,0.896566,7.954,0.036,7.44,0.04,162658,94065,51680,?
output,3,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0153,357,184,140,44,0,76.086957,23.913043,0,0.558705,0.088766,0.240768,55.553834,85.798905,242.960166,7653.987727,-7411.02756,1.320436,41.597759,-40.277324,110.787087,0.602104,7755.275216,0.702703,52,0.181818,20,0.818182,90,0.297297,22,0.722222,0.702703,0.712329,0.780774,0.76087,0.186327,0.813673,0.23913,0.752409,0.76087,0.755824,0.837619,25.833,0.036,24.3,0.04,162658,94065,51680,?
output,4,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0153,359,182,148,34,0,81.318681,18.681319,0,0.639688,0.074929,0.211123,47.004179,75.588554,234.82441,1474.402066,-1239.577657,1.290244,8.10111,-6.810866,125.122477,0.687486,8664.657474,0.712329,52,0.119266,13,0.880734,96,0.287671,21,0.8,0.712329,0.753623,0.848184,0.813187,0.176396,0.823604,0.186813,0.805167,0.813187,0.79705,0.885585,3.788,0.042,3.62,0.04,165478,94555,51190,?
output,5,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0153,356,185,144,41,0,77.837838,22.162162,0,0.592708,0.079342,0.224656,49.552654,79.719476,250.733714,4187.900121,-3937.166407,1.355317,22.637298,-21.281981,130.179488,0.703673,9228.810624,0.648649,48,0.117117,13,0.882883,98,0.351351,26,0.786885,0.648649,0.711111,0.832481,0.778378,0.176792,0.823208,0.221622,0.771646,0.778378,0.769798,0.871563,5.357,0.035,5.19,0.03,152785,93820,51925,?
output,6,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0153,358,183,157,26,0,85.79235,14.20765,0,0.735358,0.071979,0.187156,45.128027,66.938345,239.994816,2859.714162,-2619.719346,1.311447,15.626853,-14.315406,144.987707,0.792283,10113.788402,0.783784,58,0.091743,10,0.908257,99,0.216216,16,0.852941,0.783784,0.816901,0.87968,0.857923,0.113964,0.886036,0.142077,0.850158,0.857923,0.85261,0.918915,2.378,0.036,2.26,0.04,155598,94310,51435,?
output,7,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0154,357,184,142,42,0,77.173913,22.826087,0,0.582383,0.084028,0.234543,52.5727,83.531956,246.778295,6268.339402,-6021.561108,1.341186,34.067062,-32.725876,125.176984,0.68031,8829.397902,0.702703,52,0.172727,19,0.827273,91,0.297297,22,0.732394,0.702703,0.717241,0.796007,0.771739,0.176624,0.823376,0.228261,0.765564,0.771739,0.768347,0.838164,29.803,0.035,28.58,0.04,152785,94065,51680,?
output,8,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0154,357,184,149,35,0,80.978261,19.021739,0,0.645862,0.082727,0.221946,51.77262,79.088332,243.960166,3813.934081,-3569.973915,1.32587,20.727903,-19.402032,128.072182,0.696044,8978.294026,0.77027,57,0.145455,16,0.854545,94,0.22973,17,0.780822,0.77027,0.77551,0.812654,0.809783,0.17032,0.82968,0.190217,0.805695,0.809783,0.805253,0.841314,1.454,0.037,1.39,0.04,155598,94065,51680,?
output,9,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0154,357,184,146,38,0,79.347826,20.652174,0,0.624025,0.077018,0.219869,48.201453,78.351602,242.960166,4850.775812,-4607.815646,1.320436,26.362912,-25.042476,141.057936,0.766619,9874.283656,0.608108,45,0.072727,8,0.927273,102,0.391892,29,0.849057,0.608108,0.708661,0.809152,0.793478,0.155876,0.844124,0.206522,0.808536,0.793478,0.789509,0.863641,11.83,0.036,11.31,0.04,162658,94065,51680,?
output,10,weka.classifiers.functions.RBFNetwork,'-B 10 -S 1 -R 1.0E-8 -M -1 -W 0.1',-3669814959712675720,20160111.0154,358,183,145,38,0,79.234973,20.765027,0,0.623314,0.079673,0.220713,49.966698,78.986853,236.176688,4361.125447,-4124.948759,1.290583,23.831287,-22.540704,127.896601,0.698889,8854.995687,0.648649,48,0.100917,11,0.899083,98,0.351351,26,0.813559,0.648649,0.721805,0.825688,0.79235,0.133205,0.866795,0.20765,0.809459,0.79235,0.795573,0.878367,17.737,0.058,14.65,0.03,162936,94310,51435,?
