"category","problem","MH","avg_fit","Opt"
"crafted","brock800_4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",204.35714285714286,"200"
"crafted","brock800_4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",207.57142857142858,"200"
"crafted","brock800_4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",228.92857142857142,"200"
"crafted","brock800_4.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",222.06666666666666,"200"
"crafted","brock800_4.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",207.06666666666666,"200"
"crafted","brock800_4.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",215.66666666666666,"200"
"crafted","brock800_4.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",206.8,"200"
"crafted","brock800_4.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",207.2,"200"
"crafted","brock800_4.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",216.53333333333333,"200"
"crafted","brock800_4.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",208.53333333333333,"200"
"crafted","brock800_4.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",216.53333333333333,"200"
"crafted","c-fat200-1.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",14.071428571428571,"4"
"crafted","c-fat200-1.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",15.642857142857142,"4"
"crafted","c-fat200-1.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",6.142857142857143,"4"
"crafted","c-fat200-1.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",5.571428571428571,"4"
"crafted","c-fat200-1.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",5.428571428571429,"4"
"crafted","c-fat200-1.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",15.571428571428571,"4"
"crafted","c-fat200-1.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",12.133333333333333,"4"
"crafted","c-fat200-1.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",5,"4"
"crafted","c-fat200-1.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",10.866666666666667,"4"
"crafted","c-fat200-1.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",4.866666666666666,"4"
"crafted","c-fat200-1.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",4.666666666666667,"4"
"crafted","c-fat200-1.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",8.333333333333334,"4"
"crafted","c-fat200-1.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",4.933333333333334,"4"
"crafted","c-fat200-1.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",8.733333333333333,"4"
"crafted","c-fat200-2.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",45.642857142857146,"26"
"crafted","c-fat200-2.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",48.07142857142857,"26"
"crafted","c-fat200-2.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",29.928571428571427,"26"
"crafted","c-fat200-2.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",30.5,"26"
"crafted","c-fat200-2.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",31.357142857142858,"26"
"crafted","c-fat200-2.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",46.642857142857146,"26"
"crafted","c-fat200-2.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",41.93333333333333,"26"
"crafted","c-fat200-2.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29.6,"26"
"crafted","c-fat200-2.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",38.86666666666667,"26"
"crafted","c-fat200-2.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",29.4,"26"
"crafted","c-fat200-2.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",28.733333333333334,"26"
"crafted","c-fat200-2.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",36.333333333333336,"26"
"crafted","c-fat200-2.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",28.666666666666668,"26"
"crafted","c-fat200-2.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",38.2,"26"
"crafted","c-fat200-5.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",144.14285714285714,"116"
"crafted","c-fat200-5.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",147.57142857142858,"116"
"crafted","c-fat200-5.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",117.71428571428571,"116"
"crafted","c-fat200-5.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",118.14285714285714,"116"
"crafted","c-fat200-5.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",119.42857142857143,"116"
"crafted","c-fat200-5.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",145.42857142857142,"116"
"crafted","c-fat200-5.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",135.33333333333334,"116"
"crafted","c-fat200-5.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",118.86666666666666,"116"
"crafted","c-fat200-5.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",128.13333333333333,"116"
"crafted","c-fat200-5.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",117.4,"116"
"crafted","c-fat200-5.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",118.13333333333334,"116"
"crafted","c-fat200-5.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",130.4,"116"
"crafted","c-fat200-5.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",119.13333333333334,"116"
"crafted","c-fat200-5.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",131.93333333333334,"116"
"crafted","c-fat500-1.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",5.857142857142857,"2"
"crafted","c-fat500-1.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",7.142857142857143,"2"
"crafted","c-fat500-1.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",2,"2"
"crafted","c-fat500-1.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",2,"2"
"crafted","c-fat500-1.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",2.2142857142857144,"2"
"crafted","c-fat500-1.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",6.642857142857143,"2"
"crafted","c-fat500-1.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",4.333333333333333,"2"
"crafted","c-fat500-1.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",2.2666666666666666,"2"
"crafted","c-fat500-1.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",2.7333333333333334,"2"
"crafted","c-fat500-1.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",2.2,"2"
"crafted","c-fat500-1.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",2,"2"
"crafted","c-fat500-1.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",2.4,"2"
"crafted","c-fat500-1.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",2,"2"
"crafted","c-fat500-1.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",2.466666666666667,"2"
"crafted","c-fat500-10.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",200,"200"
"crafted","c-fat500-10.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",200,"200"
"crafted","c-fat500-10.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",200,"200"
"crafted","c-fat500-10.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",200,"200"
"crafted","c-fat500-10.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",200,"200"
"crafted","c-fat500-10.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",200,"200"
"crafted","c-fat500-10.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",200,"200"
"crafted","c-fat500-10.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",200,"200"
"crafted","c-fat500-10.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",200,"200"
"crafted","c-fat500-10.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",200,"200"
"crafted","c-fat500-10.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",200,"200"
"crafted","c-fat500-10.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",200,"200"
"crafted","c-fat500-10.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",200,"200"
"crafted","c-fat500-10.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",200,"200"
"crafted","c-fat500-2.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",25.857142857142858,"24"
"crafted","c-fat500-2.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",27.142857142857142,"24"
"crafted","c-fat500-2.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",24,"24"
"crafted","c-fat500-2.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",24,"24"
"crafted","c-fat500-2.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",24.071428571428573,"24"
"crafted","c-fat500-2.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",26.642857142857142,"24"
"crafted","c-fat500-2.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",24.666666666666668,"24"
"crafted","c-fat500-2.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",24.333333333333332,"24"
"crafted","c-fat500-2.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",24.2,"24"
"crafted","c-fat500-2.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",24.333333333333332,"24"
"crafted","c-fat500-2.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",24,"24"
"crafted","c-fat500-2.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",24,"24"
"crafted","c-fat500-2.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",24,"24"
"crafted","c-fat500-2.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",24,"24"
"crafted","c-fat500-5.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",90.07142857142857,"90"
"crafted","c-fat500-5.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",90.85714285714286,"90"
"crafted","c-fat500-5.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",90,"90"
"crafted","c-fat500-5.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",90,"90"
"crafted","c-fat500-5.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",90.07142857142857,"90"
"crafted","c-fat500-5.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",90.35714285714286,"90"
"crafted","c-fat500-5.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",90,"90"
"crafted","c-fat500-5.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",90.06666666666666,"90"
"crafted","c-fat500-5.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",90,"90"
"crafted","c-fat500-5.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",90,"90"
"crafted","c-fat500-5.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",90,"90"
"crafted","c-fat500-5.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",90,"90"
"crafted","c-fat500-5.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",90,"90"
"crafted","c-fat500-5.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",90,"90"
"crafted","hamming10-2.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",400,
"crafted","hamming10-2.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",400,
"crafted","hamming10-2.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",400,
"crafted","hamming10-2.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",400,
"crafted","hamming10-2.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",400,
"crafted","hamming10-2.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",400,
"crafted","hamming10-2.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",400,
"crafted","hamming10-2.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",400,
"crafted","hamming10-2.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",400,
"crafted","hamming10-2.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",400,
"crafted","hamming10-2.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",400,
"crafted","hamming10-2.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",400,
"crafted","hamming10-2.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",400,
"crafted","hamming10-2.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",400,
"crafted","hamming10-4.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",338.2857142857143,"319"
"crafted","hamming10-4.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",342.92857142857144,"319"
"crafted","hamming10-4.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",322.92857142857144,"319"
"crafted","hamming10-4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",322.2857142857143,"319"
"crafted","hamming10-4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",330.85714285714283,"319"
"crafted","hamming10-4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",340.85714285714283,"319"
"crafted","hamming10-4.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",336.73333333333335,"319"
"crafted","hamming10-4.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",325.8,"319"
"crafted","hamming10-4.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",329.06666666666666,"319"
"crafted","hamming10-4.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",327.53333333333336,"319"
"crafted","hamming10-4.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",326.8,"319"
"crafted","hamming10-4.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",333.06666666666666,"319"
"crafted","hamming10-4.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",328.26666666666665,"319"
"crafted","hamming10-4.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",333,"319"
"crafted","hamming6-2.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",883.5714285714286,
"crafted","hamming6-2.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",888,
"crafted","hamming6-2.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",875.2142857142857,
"crafted","hamming6-2.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",854.0714285714286,
"crafted","hamming6-2.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",883.8571428571429,
"crafted","hamming6-2.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",885.6428571428571,
"crafted","hamming6-2.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",878,
"crafted","hamming6-2.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",869.6666666666666,
"crafted","hamming6-2.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",864.0666666666667,
"crafted","hamming6-2.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",875.7333333333333,
"crafted","hamming6-2.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",865.9333333333333,
"crafted","hamming6-2.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",874.8666666666667,
"crafted","hamming6-2.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",870.3333333333334,
"crafted","hamming6-2.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",876.1333333333333,
"crafted","hamming6-4.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",311.57142857142856,"192"
"crafted","hamming6-4.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",321.7142857142857,"192"
"crafted","hamming6-4.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",211.71428571428572,"192"
"crafted","hamming6-4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",195.42857142857142,"192"
"crafted","hamming6-4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",265.14285714285717,"192"
"crafted","hamming6-4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",317.2857142857143,"192"
"crafted","hamming6-4.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",298.93333333333334,"192"
"crafted","hamming6-4.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",240.53333333333333,"192"
"crafted","hamming6-4.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",273.3333333333333,"192"
"crafted","hamming6-4.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",253.6,"192"
"crafted","hamming6-4.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",261.6,"192"
"crafted","hamming6-4.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",290.6666666666667,"192"
"crafted","hamming6-4.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",265.8666666666667,"192"
"crafted","hamming6-4.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",291.46666666666664,"192"
"crafted","hamming8-2.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",441,
"crafted","hamming8-2.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",441,
"crafted","hamming8-2.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",441,
"crafted","hamming8-2.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",441,
"crafted","hamming8-2.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",441,
"crafted","hamming8-2.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",441,
"crafted","hamming8-2.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",441,
"crafted","hamming8-2.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",441,
"crafted","hamming8-2.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",441,
"crafted","hamming8-2.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",441,
"crafted","hamming8-2.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",441,
"crafted","hamming8-2.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",441,
"crafted","hamming8-2.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",441,
"crafted","hamming8-2.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",441,
"crafted","hamming8-4.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",219.14285714285714,"176"
"crafted","hamming8-4.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",229.35714285714286,"176"
"crafted","hamming8-4.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",179,"176"
"crafted","hamming8-4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",181.5,"176"
"crafted","hamming8-4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",191.57142857142858,"176"
"crafted","hamming8-4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",222.57142857142858,"176"
"crafted","hamming8-4.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",211.66666666666666,"176"
"crafted","hamming8-4.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",186.6,"176"
"crafted","hamming8-4.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",196.8,"176"
"crafted","hamming8-4.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",189.4,"176"
"crafted","hamming8-4.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",190.53333333333333,"176"
"crafted","hamming8-4.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",205.66666666666666,"176"
"crafted","hamming8-4.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",193.73333333333332,"176"
"crafted","hamming8-4.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",204.93333333333334,"176"
"crafted","johnson16-2-4.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",261.7857142857143,"215"
"crafted","johnson16-2-4.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",268.7142857142857,"215"
"crafted","johnson16-2-4.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",217.85714285714286,"215"
"crafted","johnson16-2-4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",218.42857142857142,"215"
"crafted","johnson16-2-4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",228.85714285714286,"215"
"crafted","johnson16-2-4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",263.7142857142857,"215"
"crafted","johnson16-2-4.clq.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",253.53333333333333,"215"
"crafted","johnson16-2-4.clq.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",221.66666666666666,"215"
"crafted","johnson16-2-4.clq.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",238.6,"215"
"crafted","johnson16-2-4.clq.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",225.2,"215"
"crafted","johnson16-2-4.clq.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",226.46666666666667,"215"
"crafted","johnson16-2-4.clq.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",244.93333333333334,"215"
"crafted","johnson16-2-4.clq.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",228.8,"215"
"crafted","johnson16-2-4.clq.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",245.93333333333334,"215"
"crafted","johnson32-2-4.clq.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",359.5,"329"
"crafted","johnson32-2-4.clq.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",366,"329"
"crafted","johnson32-2-4.clq.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",334.7857142857143,"329"
"crafted","johnson32-2-4.clq.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",331.7857142857143,"329"
"crafted","johnson32-2-4.clq.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",351.5,"329"
"crafted","johnson32-2-4.clq.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",364.42857142857144,"329"
