ptn_avg,ptn_stddev,ptn_vc,ptn_min,ptn_max,ptn_entropy,varptn_avg,varptn_stddev,varptn_vc,varptn_min,varptn_max,varptn_entropy,unary,binary,ternary,clauses,variables,ratio,ratio_sq,ratio_cube,rec_ratio,rec_ratio_sq,rec_ratio_cube,lin_ratio,lin_ratio_sq,lin_ratio_cube,MH,rate
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",1.2472813239
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",1.019858156
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",1.0293144208
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",1.0543735225
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",1.2264775414
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",1.1621749409
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0411347518
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",1.1063829787
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0586288416
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",1.0491725768
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",1.1257683215
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",1.0591016548
0.5,0.5,1,0,1,-5.953243,1,0,0,1,1,-3.688879,0,1,0,770,40,19.25,370.5625,7133.328125,0.0519480519,0.0026986001,0.000140187,14.65,214.6225,3144.219625,"PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",1.1375886525
0.5,0.5,1,0,1,-6.251904,1,0,0,1,1,-3.688879,0,1,0,1038,40,25.95,673.4025,17474.794875,0.0385356455,0.001484996,5.72252783024442E-005,21.35,455.8225,9731.810375,"EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",1.1140186916
0.5,0.5,1,0,1,-6.251904,1,0,0,1,1,-3.688879,0,1,0,1038,40,25.95,673.4025,17474.794875,0.0385356455,0.001484996,5.72252783024442E-005,21.35,455.8225,9731.810375,"EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",1.1280373832
